Date,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
2008-08-05,0.9157,1.5468,0.7257,1.9532,1.5734,1.0425,6.8501,4.8226,7.8043,42.15,108.2,3.2825,9.9166,5.1903,7.38,1.3797,1017,107.75,6.1048,1.0548,30.74,33.58,2.1446
2008-08-06,0.9078,1.5409,0.7179,1.9479,1.5801,1.047,6.8482,4.8419,7.805,42.01,109.39,3.2755,9.9518,5.208,7.4325,1.3821,1015.5,107.75,6.109,1.0602,30.74,33.58,2.1446
2008-08-07,0.9079,1.5341,0.715,1.9439,1.5897,1.051,6.8555,4.863,7.8045,42.05,109.44,3.2895,10.007,5.2134,7.487,1.3923,1016,107.77,6.1147,1.0617,31.04,33.55,2.1446
2008-08-08,0.8915,1.5047,0.705,1.9193,1.6107,1.0677,6.8604,4.9561,7.8126,42.05,110.09,3.312,10.1261,5.348,7.6945,1.4037,1028,107.68,6.2419,1.0801,31.25,33.64,2.1446
2008-08-11,0.8869,1.4958,0.7012,1.9144,1.6089,1.0673,6.8577,4.987,7.8081,42.06,110.08,3.3185,10.136,5.35,7.745,1.4115,1030,107.6,6.279,1.0828,31.12,33.69,2.1446
2008-08-12,0.8757,1.4905,0.6989,1.9005,1.6223,1.0641,6.8659,5.0049,7.8074,42.34,109.78,3.3195,10.1671,5.3792,7.82,1.4084,1034.2,107.6,6.2987,1.088,31.13,33.62,2.1446
2008-08-13,0.8675,1.4895,0.6967,1.8682,1.624,1.0658,6.8601,5.0073,7.8083,42.55,108.71,3.3245,10.2055,5.389,7.8975,1.4032,1039.5,107.6,6.2883,1.0855,31.22,33.63,2.1446
2008-08-14,0.8709,1.4856,0.6995,1.8715,1.6225,1.0621,6.86,5.0203,7.8097,43,109.75,3.335,10.168,5.3707,7.8405,1.41,1039.5,107.65,6.303,1.0911,31.25,33.68,2.1446
2008-08-15,0.8676,1.4695,0.7055,1.8651,1.6361,1.0609,6.8649,5.0763,7.8142,42.8,110.48,3.349,10.2045,5.4214,7.8801,1.417,1039.3,107.75,6.3661,1.096,31.36,33.8,2.1446
2008-08-18,0.8712,1.473,0.7124,1.8673,1.6303,1.0603,6.8705,5.0634,7.8124,43.49,110.07,3.33,10.1411,5.4079,7.7181,1.4133,1042.8,107.8,6.3458,1.0959,31.31,33.81,2.1446
2008-08-19,0.871,1.4746,0.7123,1.8655,1.638,1.0606,6.8599,5.0575,7.8108,43.51,109.68,3.336,10.1885,5.3911,7.795,1.4158,1051.3,107.85,6.3784,1.0927,31.43,34.07,2.1446
2008-08-20,0.8712,1.4701,0.7112,1.8603,1.624,1.0627,6.8529,5.0727,7.8089,43.61,109.98,3.334,10.14,5.4084,7.755,1.4145,1047.3,107.9,6.387,1.1008,31.4,34.13,2.1446
2008-08-21,0.8785,1.4875,0.7183,1.8758,1.6135,1.0454,6.8405,5.0142,7.8063,43.43,108.35,3.3305,10.106,5.3281,7.66,1.4071,1053.6,107.68,6.2983,1.0862,31.26,33.9,2.1446
2008-08-22,0.8689,1.48,0.7106,1.8544,1.6184,1.0456,6.8333,5.0395,7.8059,43.32,109.88,3.339,10.1167,5.3614,7.6575,1.4102,1062.3,107.62,6.32,1.097,31.36,33.92,2.1446
2008-08-25,0.8676,1.4803,0.7091,1.8587,1.6269,1.0463,6.848,5.0387,7.8076,43.68,109.11,3.3755,10.121,5.352,7.725,1.4153,1077.8,107.65,6.3244,1.0926,31.42,34.1,2.1446
2008-08-26,0.8561,1.466,0.6968,1.8387,1.639,1.0486,6.78,5.0874,7.807,43.74,109.83,3.3961,10.1781,5.409,7.7995,1.4255,1087.5,107.65,6.3914,1.1004,31.54,34.23,2.1446
2008-08-27,0.8553,1.4684,0.6982,1.8318,1.622,1.0483,6.807,5.0784,7.8074,43.62,109.72,3.381,10.142,5.3835,7.773,1.4194,1084,107.85,6.408,1.1009,31.52,34.01,2.1446
2008-08-28,0.8618,1.4685,0.7019,1.8264,1.6265,1.0527,6.8405,5.078,7.8068,43.65,109.56,3.383,10.2035,5.3871,7.71,1.4185,1081.3,107.8,6.4212,1.0994,31.54,34.06,2.1446
2008-08-29,0.8563,1.4669,0.6991,1.819,1.6349,1.0631,6.8252,5.084,7.8036,43.25,108.69,3.392,10.297,5.4241,7.7004,1.4167,1089,107.85,6.4399,1.1019,31.55,34.2,2.1446
2008-09-01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008-09-02,0.836,1.4522,0.6862,1.7853,1.6573,1.0698,6.8215,5.1337,7.8067,44.4,108.85,3.414,10.385,5.4948,7.7725,1.4308,1134.45,107.8,6.5066,1.107,31.83,34.35,2.1446
2008-09-03,0.8352,1.4489,0.6846,1.7795,1.6741,1.061,6.8429,5.1456,7.8076,43.95,108.18,3.437,10.3803,5.528,7.883,1.435,1147.9,107.59,6.54,1.1055,31.79,34.42,2.1446
2008-09-04,0.8298,1.436,0.6794,1.7689,1.6968,1.064,6.851,5.1921,7.808,44.26,107.76,3.447,10.4625,5.5657,7.9425,1.436,1130.3,107.68,6.5897,1.1094,31.84,34.43,2.1446
2008-09-05,0.8107,1.4273,0.6663,1.7687,1.7339,1.0637,6.84,5.2241,7.8094,44.63,106.96,3.4595,10.4965,5.6066,7.99,1.4346,1117.8,107.77,6.6271,1.111,31.86,34.56,2.1446
2008-09-08,0.8151,1.4126,0.6699,1.7543,1.7429,1.0694,6.8438,5.279,7.8014,44.5,107.91,3.4325,10.5185,5.6719,7.9215,1.4296,1081.2,107.85,6.7067,1.1306,31.77,34.51,2.1446
2008-09-09,0.8081,1.4173,0.6719,1.7672,1.7569,1.0677,6.8381,5.2612,7.7977,44.83,107.1,3.447,10.507,5.6755,7.935,1.4323,1099.5,107.86,6.7109,1.125,31.86,34.47,2.1446
2008-09-10,0.8036,1.402,0.6662,1.7547,1.7823,1.0735,6.835,5.3206,7.7995,45.14,107.86,3.463,10.6025,5.7416,8.16,1.4338,1091.3,107.8,6.7817,1.136,31.94,34.59,2.1446
2008-09-11,0.7978,1.3939,0.6507,1.7497,1.8163,1.0797,6.8465,5.3476,7.7973,45.46,106.66,3.469,10.659,5.8295,8.28,1.444,1110,107.82,6.8395,1.1395,32.12,34.74,2.1446
2008-09-12,0.817,1.4172,0.6635,1.7896,1.781,1.0606,6.781,5.2602,7.7963,45.62,107.51,3.4382,10.5755,5.7256,8.03,1.4287,1106.5,107.85,6.7162,1.1335,31.93,34.62,2.1446
2008-09-15,0.808,1.4175,0.66,1.7877,1.805,1.067,6.8482,5.259,7.7937,45.93,105.67,3.4427,10.7116,5.7794,8.075,1.4292,1117.85,107.85,6.7555,1.1194,32.07,34.56,2.1446
2008-09-16,0.7939,1.4155,0.6584,1.7802,1.8281,1.0737,6.8391,5.2681,7.776,46.81,105.11,3.4473,10.735,5.8516,8.145,1.4362,1159.75,107.8,6.7932,1.1199,32.08,34.23,2.1446
2008-09-17,0.7831,1.4215,0.654,1.7895,1.8785,1.0788,6.829,5.2696,7.7812,46.16,104.71,3.4709,10.8809,5.9307,8.219,1.4337,1115.5,107.85,6.818,1.1208,32.09,34.28,2.1446
2008-09-18,0.7989,1.4382,0.6718,1.8186,1.9095,1.0696,6.8375,5.1856,7.7799,46.36,104.85,3.467,10.849,5.7752,8.2325,1.432,1152.4,107.88,6.6796,1.0988,32.22,34.07,2.1446
2008-09-19,0.8288,1.4384,0.6869,1.8297,1.823,1.0469,6.8355,5.1814,7.777,45.71,107.18,3.4311,10.606,5.7074,7.925,1.4256,1139.5,107.88,6.6435,1.1107,32.16,34.08,2.1446
2008-09-22,0.8441,1.4697,0.6939,1.8484,1.7985,1.0383,6.8306,5.0755,7.77,45.3,106.35,3.4165,10.5935,5.5464,7.975,1.4132,1127.3,107.78,6.5123,1.0834,32.02,33.88,2.1446
2008-09-23,0.8385,1.4737,0.685,1.8558,1.8167,1.0355,6.8114,5.0605,7.7582,45.65,105.8,3.408,10.722,5.5754,8.135,1.4137,1146.5,107.83,6.5391,1.0813,31.91,33.75,2.1446
2008-09-24,0.8366,1.4655,0.6862,1.8502,1.8432,1.0351,6.8233,5.0903,7.7608,45.92,106.03,3.42,10.792,5.6212,8.143,1.423,1153.5,107.85,6.6,1.0889,31.91,33.94,2.1446
2008-09-25,0.836,1.4643,0.6835,1.8406,1.8327,1.0338,6.815,5.0938,7.7731,46.08,106.48,3.4235,10.768,5.6408,8.1588,1.4231,1148.8,107.8,6.5897,1.0883,32.04,33.9,2.1446
2008-09-26,0.8292,1.4596,0.6858,1.84,1.854,1.0352,6.8431,5.1111,7.7704,46.48,106.06,3.434,10.7955,5.6583,8.1322,1.428,1160.1,107.85,6.635,1.089,32.12,33.85,2.1446
2008-09-29,0.8125,1.4381,0.6782,1.8044,1.9115,1.0393,6.8431,5.187,7.7629,46.49,105.1,3.4445,10.916,5.798,8.212,1.4288,1185.75,107.85,6.7837,1.0964,32.05,33.96,2.1446
2008-09-30,0.7904,1.4081,0.669,1.7804,1.9225,1.0597,6.7899,5.2958,7.7659,46.45,105.94,3.4385,10.9726,5.889,8.3152,1.4331,1206.3,108.05,6.9459,1.1189,32.23,33.81,2.1446
2008-10-01,0.7937,1.4058,0.6785,1.7804,1.935,1.0607,6.8485,5.3064,7.7669,46.47,106.06,3.4429,10.9705,5.8833,8.269,1.4366,1194.85,108.15,6.9107,1.1209,32.14,33.98,2.1446
2008-10-02,0.777,1.3854,0.6644,1.7655,1.9958,1.0769,6.842,5.3839,7.7707,46.63,105.3,3.4475,11.115,5.977,8.4797,1.4483,1222.9,107.95,7.0058,1.1339,32.14,34.07,2.1446
2008-10-03,0.775,1.3816,0.6626,1.774,2.008,1.0815,6.8431,5.3992,7.7719,47.01,105.76,3.465,11.1245,5.9957,8.415,1.4506,1220.9,107.95,7.0341,1.1295,32.15,34.13,2.1446
2008-10-06,0.7139,1.3508,0.6264,1.738,2.1646,1.1027,6.842,5.5221,7.7699,47.77,101.26,3.5001,11.703,6.2428,8.8405,1.4686,1267.4,107.96,7.2172,1.1456,32.34,34.41,2.1446
2008-10-07,0.7216,1.3649,0.6362,1.7592,2.231,1.1055,6.8171,5.4675,7.7736,47.78,102.3,3.49,12.115,6.1447,8.86,1.4622,1328.4,108,7.0776,1.1399,32.37,34.51,2.1446
2008-10-08,0.669,1.368,0.6017,1.731,2.406,1.1246,6.8171,5.4478,7.7695,48,99.73,3.498,13.139,6.1485,9.2275,1.466,1415.25,107.95,7.0807,1.1272,32.45,34.32,2.1446
2008-10-09,0.7015,1.3646,0.6171,1.7225,2.2,1.1483,6.8202,5.4622,7.7602,48,100.67,3.4955,12.3788,6.1489,9.0025,1.4727,1381.4,107.97,7.0828,1.1311,32.44,34.26,2.1446
2008-10-10,0.6531,1.3471,0.596,1.7037,2.2972,1.19,6.8357,5.5298,7.759,48.41,99.44,3.5135,12.9806,6.2937,9.43,1.483,1306.4,107.97,7.1693,1.1221,32.44,34.34,2.1446
2008-10-13,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008-10-14,0.7054,1.3658,0.6247,1.7482,2.0855,1.1599,6.8339,5.455,7.7599,47.93,102.17,3.497,12.4251,6.2477,8.985,1.462,1207.25,108.02,7.1399,1.1347,32.4,34,2.1446
2008-10-15,0.6833,1.3567,0.6184,1.7432,2.165,1.1804,6.835,5.4919,7.7573,48.53,101.47,3.5139,12.724,6.3717,9.495,1.4703,1237.5,107.95,7.341,1.1346,32.38,34.08,2.1446
2008-10-16,0.6708,1.3416,0.6102,1.7243,2.1925,1.1953,6.8332,5.5542,7.7571,48.88,100.46,3.52,13.11,6.5835,10.278,1.4815,1369.5,108,7.4486,1.1332,32.55,34.21,2.1446
2008-10-17,0.6907,1.3462,0.6153,1.7307,2.12,1.182,6.8332,5.5375,7.7554,48.88,101.4,3.528,12.8303,6.5144,10.0775,1.4792,1333.3,107.98,7.398,1.1339,32.57,34.23,2.1446
2008-10-20,0.6969,1.3314,0.6195,1.7134,2.106,1.1977,6.8299,5.5985,7.7549,48.96,101.74,3.522,12.781,6.621,10.165,1.4777,1315,108.05,7.4801,1.1511,32.58,34.29,2.1446
2008-10-21,0.6813,1.3102,0.6122,1.6837,2.213,1.2208,6.8337,5.6875,7.7529,49.1,100.43,3.527,13.185,6.8251,10.6675,1.4835,1320.1,107.98,7.6665,1.1581,32.8,34.33,2.1446
2008-10-22,0.6698,1.2835,0.5937,1.6174,2.376,1.2496,6.8341,5.808,7.7523,49.25,98.63,3.544,13.5938,7.068,11.27,1.4995,1418.5,107.97,7.8291,1.1656,32.98,34.54,2.1446
2008-10-23,0.6657,1.2878,0.5892,1.6181,2.277,1.2573,6.8354,5.7908,7.7544,49.82,97.6,3.569,13.61,6.9755,11.02,1.5053,1408.7,107.98,7.7268,1.1625,33.43,34.6,2.1446
2008-10-24,0.6165,1.2639,0.5539,1.5631,2.3881,1.2735,6.8432,5.8982,7.751,49.96,92.64,3.5935,13.5885,6.8532,11.1075,1.5077,1430.8,107.975,7.8615,1.1526,33.425,34.6,2.1446
2008-10-27,0.6073,1.2446,0.541,1.5472,2.255,1.2935,6.8521,5.9847,7.7515,49.8,93.28,3.5862,13.2743,7.0261,10.9625,1.5111,1441.7,107.9,8.0805,1.1581,33.5,34.79,2.1446
2008-10-28,0.6252,1.2476,0.5528,1.5591,2.1862,1.2942,6.8385,5.9715,7.752,49.57,95.68,3.581,13.3625,6.909,10.65,1.5026,1467.7,108,8.0404,1.1612,33.45,34.87,2.1446
2008-10-29,0.6683,1.2851,0.5855,1.6298,2.126,1.2302,6.839,5.7972,7.7514,49.71,97.48,3.5785,12.9232,6.7077,10,1.4988,1426.9,108,7.6814,1.1371,33.2,34.85,2.1446
2008-10-30,0.6695,1.285,0.5877,1.627,2.131,1.2229,6.8408,5.7944,7.7511,49.68,97.47,3.5295,12.865,6.6932,10.088,1.4732,1250.18,109.95,7.7044,1.145,32.75,34.8,2.1446
2008-10-31,0.6574,1.2682,0.5815,1.6165,2.123,1.2158,6.8388,5.8683,7.7503,49.4,98.28,3.547,12.705,6.7089,9.87,1.4841,1277.5,110,7.7816,1.1669,32.97,35.05,2.1446
2008-11-03,0.6823,1.2719,0.5975,1.5855,2.1736,1.1866,6.8373,5.852,7.7497,48.61,98.95,3.519,12.7977,6.6857,9.925,1.4792,1262,109.95,7.74,1.1681,32.86,34.92,2.1446
2008-11-04,0.7005,1.3021,0.6125,1.6095,2.0995,1.1502,6.836,5.7144,7.7499,47.25,100.48,3.5327,12.4705,6.593,9.6305,1.472,1287.9,110,7.5957,1.1627,32.86,34.9,2.1446
2008-11-05,0.6972,1.3039,0.6075,1.6156,2.121,1.159,6.8285,5.7074,7.7497,47.28,98.95,3.5205,12.636,6.6858,9.6784,1.4753,1266.3,110,7.6839,1.1606,32.82,34.98,2.1446
2008-11-06,0.679,1.2756,0.5964,1.5814,2.1865,1.1816,6.8245,5.8352,7.7499,47.64,98.04,3.5395,12.96,6.8572,9.955,1.4997,1330.8,109.9,7.8598,1.1745,32.8,34.98,2.1446
2008-11-07,0.6726,1.2777,0.5898,1.5788,2.1523,1.183,6.8255,5.8257,7.7497,47.54,98.15,3.542,12.8525,6.851,10.15,1.4965,1310,110.05,7.8538,1.1761,32.81,34.92,2.1446
2008-11-10,0.6755,1.276,0.5871,1.5639,2.17,1.1948,6.8267,5.8345,7.7498,47.3,97.96,3.546,12.815,6.7969,10.068,1.4915,1326.18,110,7.8183,1.1784,32.77,34.83,2.1446
2008-11-11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008-11-12,0.6449,1.2558,0.564,1.5012,2.2785,1.2296,6.8293,5.9295,7.7504,49.2,95.54,3.59,13.095,7.0577,10.3802,1.5075,1354.5,109.85,8.0426,1.179,32.95,34.91,2.1446
2008-11-13,0.6402,1.2526,0.5562,1.4799,2.3325,1.2311,6.8291,5.9461,7.7504,49,95.95,3.597,13.29,7.0456,10.48,1.519,1392.5,110,8.0239,1.1995,33.18,34.98,2.1446
2008-11-14,0.6627,1.2731,0.5624,1.486,2.2756,1.2241,6.8236,5.8493,7.7498,48.78,96.66,3.5955,13.0028,6.8736,10,1.5205,1399.3,109.97,7.8552,1.187,33.05,34.92,2.1446
2008-11-17,0.6562,1.2726,0.5601,1.503,2.3035,1.2213,6.8264,5.8523,7.7499,49.19,97.03,3.5974,13.08,6.9724,10.125,1.5212,1410,110,7.9335,1.1954,33.16,34.93,2.1446
2008-11-18,0.6575,1.269,0.555,1.5042,2.2985,1.2237,6.8239,5.87,7.75,49.51,97.38,3.601,13.145,6.9966,10.17,1.527,1447.4,110,7.9931,1.1976,33.23,35,2.1446
2008-11-19,0.6501,1.2595,0.5506,1.5095,2.3894,1.237,6.8295,5.9163,7.7498,49.84,96.75,3.608,13.1513,7.0089,10.36,1.5279,1445.9,109.95,8.1123,1.2103,33.26,34.95,2.1446
2008-11-20,0.6191,1.2525,0.5312,1.4789,2.395,1.285,6.834,5.9482,7.7497,50.12,94.98,3.621,13.561,7.1412,10.64,1.5306,1496,109.9,8.2498,1.2197,33.42,35.12,2.1446
2008-11-21,0.6254,1.2531,0.5313,1.4816,2.456,1.2849,6.8302,5.9484,7.7509,49.53,95.42,3.62,13.935,7.2169,10.6225,1.5302,1493.3,110,8.438,1.2237,33.4,35.2,2.1446
2008-11-24,0.6501,1.289,0.5471,1.5177,2.3213,1.2246,6.8249,5.7811,7.7523,49.94,96.69,3.627,13.462,6.958,10.0675,1.5102,1507.9,109.88,8.045,1.1968,33.4,35.25,2.1446
2008-11-25,0.6488,1.303,0.5469,1.5349,2.3012,1.2214,6.822,5.7183,7.755,49.87,95.53,3.619,13.2705,6.929,9.75,1.5107,1501.4,109.9,7.861,1.1863,33.34,35.16,2.1446
2008-11-26,0.647,1.2828,0.5492,1.5218,2.306,1.2338,6.8282,5.8099,7.756,49.18,95.46,3.62,13.22,7.0506,9.9,1.5098,1477.3,109.97,8.075,1.2064,33.25,35.23,2.1446
2008-11-27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008-11-28,0.6546,1.2694,0.55,1.5348,2.3074,1.236,6.8254,5.8671,7.7501,49.55,95.46,3.621,13.39,7.0021,10.1,1.5082,1468,109.95,8.1199,1.2165,33.29,35.45,2.1446
2008-12-01,0.6447,1.2634,0.5355,1.484,2.3625,1.237,6.8842,5.8955,7.751,49.94,93.71,3.627,13.57,7.0855,10.275,1.531,1439.4,109.95,8.2834,1.2076,33.33,35.71,2.1446
2008-12-02,0.6443,1.2724,0.5319,1.4949,2.378,1.2422,6.8786,5.8525,7.7514,50.05,93.64,3.637,13.4653,7.0191,10.378,1.5289,1463.5,110,8.1561,1.2062,33.41,35.49,2.1446
2008-12-03,0.6482,1.2669,0.5336,1.4783,2.3955,1.2573,6.8746,5.8795,7.7522,49.92,93.25,3.638,13.55,7.0938,10.15,1.5275,1467.8,110.02,8.1945,1.2142,33.52,35.52,2.1446
2008-12-04,0.6527,1.284,0.5382,1.4791,2.479,1.254,6.8817,5.8001,7.7516,49.82,92.78,3.638,13.51,7.0742,10.193,1.5228,1479,110,8.1949,1.1971,33.52,35.6,2.1446
2008-12-05,0.6343,1.2654,0.5248,1.4606,2.6187,1.2971,6.8812,5.8895,7.7513,49.6,92.18,3.6345,13.8002,7.2848,10.4745,1.524,1475.6,110.13,8.4858,1.2238,33.55,35.72,2.1446
2008-12-08,0.6644,1.2942,0.5449,1.4831,2.4625,1.257,6.877,5.7549,7.7504,49.44,92.77,3.635,13.465,7.0518,10.03,1.5029,1445,110.25,8.0502,1.2036,33.47,35.44,2.1446
2008-12-09,0.66,1.2937,0.5434,1.4776,2.4835,1.2602,6.873,5.7548,7.7501,49.28,92.44,3.615,13.5055,7.0615,10.12,1.5036,1439,110.25,8.1599,1.2062,33.48,35.4,2.1446
2008-12-10,0.6615,1.3024,0.5477,1.483,2.433,1.2553,6.864,5.7171,7.75,48.7,92.94,3.6135,13.4665,7.0128,10.14,1.497,1393,110.55,8.1049,1.1949,33.45,35.37,2.1446
2008-12-11,0.6779,1.3294,0.5557,1.4953,2.2905,1.2181,6.8513,5.6001,7.7499,48.19,91.96,3.565,13.091,6.8937,9.9225,1.4855,1354.5,111.2,7.9622,1.1872,33.26,35.1,2.1446
2008-12-12,0.658,1.3349,0.5448,1.4874,2.399,1.2453,6.842,5.5799,7.7497,48.2,91.26,3.58,13.53,6.9255,10.215,1.488,1369,111.2,8.0778,1.1796,33.26,34.98,2.1446
2008-12-15,0.6713,1.3664,0.5556,1.5278,2.3585,1.235,6.848,5.4525,7.75,47.62,90.68,3.56,13.3055,6.8904,10.1105,1.4756,1360.9,111.2,8.0302,1.159,33.19,34.83,2.1446
2008-12-16,0.6775,1.381,0.5652,1.532,2.367,1.2238,6.8448,5.3955,7.7505,47.81,89.98,3.555,13.223,6.9767,10.253,1.4685,1347.4,111.8,8.0933,1.1406,33.02,34.76,2.1446
2008-12-17,0.6967,1.4358,0.5892,1.5457,2.369,1.2058,6.835,5.189,7.75,47.5,87.84,3.528,13.17,6.6216,9.84,1.4415,1324,111.65,7.6754,1.0852,33.58,34.53,2.1446
2008-12-18,0.6985,1.4298,0.5936,1.5103,2.356,1.1962,6.8341,5.2094,7.7502,46.74,89.81,3.46,13.18,6.7846,9.5205,1.4333,1285,111.8,7.68,1.0775,32.45,34.4,2.1446
2008-12-19,0.6806,1.3875,0.5758,1.4854,2.3785,1.2273,6.844,5.3717,7.7501,47.05,89.48,3.468,13.1225,7.084,9.7335,1.459,1287.9,111.9,7.8465,1.1105,32.45,34.43,2.1446
2008-12-22,0.6832,1.3952,0.5742,1.4805,2.405,1.2188,6.851,5.3423,7.7508,47.71,90.07,3.48,13.183,7.0936,9.75,1.4477,1308,111.9,7.8612,1.0949,32.94,34.52,2.1446
2008-12-23,0.6804,1.3966,0.5669,1.4761,2.3752,1.216,6.848,5.3353,7.7497,48.66,90.57,3.468,13.221,7.1168,9.6384,1.4492,1331,112.65,7.9736,1.0856,33.01,34.6,2.1446
2008-12-24,0.6826,1.3964,0.5745,1.4673,2.375,1.2125,6.8355,5.3364,7.7503,47.76,90.68,3.477,13.33,7.1513,9.735,1.4455,1304.3,112.75,8.0357,1.0788,33.03,34.44,2.1446
2008-12-25,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008-12-26,0.6814,1.4062,0.576,1.47,2.3727,1.2207,6.8409,5.2975,7.7502,48.42,90.65,3.478,13.365,7.1438,9.71,1.4494,1298.9,112.8,8.0072,1.07,32.99,34.95,2.1446
2008-12-29,0.695,1.4232,0.5825,1.4591,2.3975,1.2162,6.8447,5.2335,7.75,48.25,90.2,3.478,13.5225,7.0047,9.46,1.437,1262,113.62,7.7354,1.0414,32.99,34.97,2.1446
2008-12-30,0.6906,1.4085,0.577,1.4395,2.3291,1.2215,6.8295,5.2895,7.7498,48.05,90.37,3.477,13.76,7.003,9.35,1.4372,1257.4,113.3,7.7875,1.0567,32.76,34.71,2.1446
2008-12-31,0.6983,1.3919,0.5815,1.4619,2.313,1.224,6.8225,5.3497,7.7499,48.58,90.79,3.45,13.832,6.9756,9.3,1.4377,1262,112.9,7.877,1.0673,32.76,34.72,2.1446
2009-01-01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009-01-02,0.7083,1.3946,0.585,1.452,2.323,1.2101,6.8225,5.34,7.7504,48.25,91.12,3.465,13.7815,6.8773,9.31,1.4513,1318.3,113.95,7.7836,1.0685,32.82,34.78,2.1446
2009-01-05,0.7146,1.3576,0.588,1.4602,2.264,1.192,6.83,5.4845,7.7525,48.5,93.2,3.495,13.5225,6.9639,9.29,1.473,1313.5,113.55,7.9217,1.1077,33,34.98,2.1446
2009-01-06,0.7187,1.3445,0.5945,1.4777,2.1895,1.1822,6.836,5.5426,7.7534,48.5,94.2,3.507,13.33,6.9918,9.3425,1.475,1307,113.6,7.8715,1.1212,33.1,34.98,2.1446
2009-01-07,0.7212,1.3718,0.6006,1.5254,2.2209,1.185,6.833,5.4311,7.7511,48.56,92.7,3.498,13.3955,6.851,9.4575,1.4707,1292.3,113.73,7.7658,1.0941,33.03,34.82,2.1446
2009-01-08,0.7071,1.3714,0.5929,1.519,2.265,1.189,6.8342,5.4343,7.7551,48.45,91.15,3.538,13.495,6.977,9.647,1.478,1328.25,113.73,7.8404,1.0925,33.1,34.8,2.1446
2009-01-09,0.7063,1.3495,0.5933,1.5239,2.2888,1.192,6.835,5.524,7.7572,48.26,90.25,3.539,13.708,6.9949,9.785,1.4843,1347.5,113.7,7.9293,1.1096,33.14,34.82,2.1446
2009-01-12,0.6814,1.3347,0.5787,1.4827,2.3194,1.2075,6.8362,5.5826,7.7546,48.78,88.92,3.57,13.7725,7.0107,10.1,1.488,1349,113.75,8.0622,1.1139,33.25,34.9,2.1446
2009-01-13,0.6675,1.3198,0.5523,1.4528,2.2945,1.2255,6.8341,5.6461,7.7546,48.89,89.65,3.576,13.836,7.141,10.005,1.4872,1353,113.7,8.2419,1.1212,33.23,34.87,2.1446
2009-01-14,0.664,1.3174,0.5429,1.4617,2.3537,1.2373,6.8347,5.6551,7.7571,48.75,89.28,3.57,14.0805,7.2087,10.15,1.4925,1353,113.7,8.3951,1.1179,33.2,34.87,2.1446
2009-01-15,0.6558,1.3094,0.5305,1.4602,2.3698,1.2623,6.8363,5.6891,7.7618,48.87,89.59,3.592,14.16,7.1847,10.126,1.4972,1391.5,113.8,8.3587,1.1232,33.36,34.83,2.1446
2009-01-16,0.666,1.3244,0.5415,1.4737,2.338,1.254,6.8369,5.6275,7.7597,48.62,90.29,3.575,13.925,6.9514,10.045,1.4902,1351.5,113.8,8.201,1.1177,33.34,34.81,2.1446
2009-01-19,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009-01-20,0.6574,1.2946,0.5273,1.4023,2.3617,1.2604,6.8403,5.7545,7.7583,49.01,90.19,3.608,13.9155,7.1228,10.169,1.5078,1351.5,113.82,8.3929,1.1432,33.63,34.95,2.1446
2009-01-21,0.6495,1.287,0.5215,1.3728,2.3525,1.2749,6.8392,5.7905,7.7597,49,87.8,3.614,13.9275,6.984,10.168,1.5062,1368,113.8,8.3394,1.1473,33.58,34.89,2.1446
2009-01-22,0.6544,1.2955,0.5265,1.384,2.3515,1.2624,6.837,5.7527,7.7587,49.07,88.64,3.607,13.9675,6.968,10.1155,1.4972,1374,113.72,8.2329,1.1538,33.53,34.84,2.1446
2009-01-23,0.6522,1.2849,0.527,1.3658,2.3467,1.2478,6.8392,5.8007,7.7566,49,88.72,3.623,14.07,6.9955,10.27,1.5054,1390.8,113.9,8.2494,1.1629,33.68,34.86,2.1446
2009-01-26,0.661,1.3123,0.5306,1.396,2.3123,1.22,6.8392,5.6651,7.7567,48.5,89.25,3.623,13.948,6.718,10.121,1.4993,1390.8,113.8,7.9832,1.1437,33.68,34.87,2.1446
2009-01-27,0.6602,1.3159,0.5284,1.4148,2.3183,1.2292,6.8392,5.6645,7.7598,48.85,88.99,3.623,14.185,6.7894,9.975,1.5072,1390,113.8,8.0804,1.1388,33.68,34.86,2.1446
